timestamp,bank_name,internet_banking,rtgs,neft,imps,upi,mobile_banking
2026-06-02T17:40:07.189024,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:40:07.189024,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:40:07.189024,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:40:07.189024,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T17:40:07.189024,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:40:07.189024,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:40:07.189024,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:40:07.189024,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:40:07.189024,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T17:40:07.189024,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:45:06.904636,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:45:06.904636,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:45:06.904636,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:45:06.904636,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T17:45:06.904636,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:45:06.904636,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:45:06.904636,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:45:06.904636,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:45:06.904636,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T17:45:06.904636,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:50:06.969537,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:50:06.969537,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:50:06.969537,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:50:06.969537,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T17:50:06.969537,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:50:06.969537,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:50:06.969537,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:50:06.969537,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:50:06.969537,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T17:50:06.969537,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:55:06.984986,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:55:06.984986,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:55:06.984986,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:55:06.984986,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T17:55:06.984986,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:55:06.984986,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:55:06.984986,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:55:06.984986,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T17:55:06.984986,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T17:55:06.984986,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:00:06.690619,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:00:06.690619,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:00:06.690619,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:00:06.690619,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:00:06.690619,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:00:06.690619,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:00:06.690619,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:00:06.690619,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:00:06.690619,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:00:06.690619,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:05:07.322159,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:05:07.322159,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:05:07.322159,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:05:07.322159,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:05:07.322159,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:05:07.322159,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:05:07.322159,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:05:07.322159,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:05:07.322159,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:05:07.322159,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:10:06.823909,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:10:06.823909,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:10:06.823909,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:10:06.823909,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:10:06.823909,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:10:06.823909,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:10:06.823909,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:10:06.823909,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:10:06.823909,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:10:06.823909,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:15:06.756238,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:15:06.756238,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:15:06.756238,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:15:06.756238,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:15:06.756238,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:15:06.756238,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:15:06.756238,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:15:06.756238,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:15:06.756238,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:15:06.756238,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:20:06.622660,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:20:06.622660,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:20:06.622660,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:20:06.622660,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:20:06.622660,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:20:06.622660,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:20:06.622660,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:20:06.622660,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:20:06.622660,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:20:06.622660,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:25:06.947608,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:25:06.947608,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:25:06.947608,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:25:06.947608,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:25:06.947608,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:25:06.947608,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:25:06.947608,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:25:06.947608,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:25:06.947608,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:25:06.947608,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:30:09.670386,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:30:09.670386,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:30:09.670386,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:30:09.670386,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:30:09.670386,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:30:09.670386,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:30:09.670386,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:30:09.670386,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:30:09.670386,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:30:09.670386,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:35:06.970877,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:35:06.970877,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:35:06.970877,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:35:06.970877,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:35:06.970877,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:35:06.970877,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:35:06.970877,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:35:06.970877,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:35:06.970877,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:35:06.970877,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:40:07.561224,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:40:07.561224,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:40:07.561224,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:40:07.561224,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:40:07.561224,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:40:07.561224,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:40:07.561224,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:40:07.561224,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:40:07.561224,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:40:07.561224,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:45:06.827054,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:45:06.827054,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:45:06.827054,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:45:06.827054,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:45:06.827054,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:45:06.827054,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:45:06.827054,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:45:06.827054,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:45:06.827054,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:45:06.827054,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:50:07.271658,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:50:07.271658,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:50:07.271658,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:50:07.271658,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:50:07.271658,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:50:07.271658,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:50:07.271658,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:50:07.271658,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:50:07.271658,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:50:07.271658,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:55:07.338903,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:55:07.338903,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:55:07.338903,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:55:07.338903,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T18:55:07.338903,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:55:07.338903,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:55:07.338903,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:55:07.338903,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T18:55:07.338903,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T18:55:07.338903,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:00:06.694523,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:00:06.694523,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:00:06.694523,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:00:06.694523,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:00:06.694523,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:00:06.694523,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:00:06.694523,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:00:06.694523,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:00:06.694523,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:00:06.694523,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:05:07.256851,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:05:07.256851,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:05:07.256851,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:05:07.256851,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:05:07.256851,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:05:07.256851,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:05:07.256851,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:05:07.256851,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:05:07.256851,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:05:07.256851,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:10:07.019042,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:10:07.019042,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:10:07.019042,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:10:07.019042,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:10:07.019042,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:10:07.019042,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:10:07.019042,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:10:07.019042,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:10:07.019042,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:10:07.019042,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:15:07.311789,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:15:07.311789,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:15:07.311789,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:15:07.311789,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:15:07.311789,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:15:07.311789,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:15:07.311789,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:15:07.311789,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:15:07.311789,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:15:07.311789,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:20:07.403277,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:20:07.403277,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:20:07.403277,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:20:07.403277,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:20:07.403277,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:20:07.403277,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:20:07.403277,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:20:07.403277,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:20:07.403277,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:20:07.403277,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:25:06.945363,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:25:06.945363,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:25:06.945363,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:25:06.945363,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:25:06.945363,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:25:06.945363,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:25:06.945363,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:25:06.945363,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:25:06.945363,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:25:06.945363,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:30:07.171158,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:30:07.171158,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:30:07.171158,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:30:07.171158,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:30:07.171158,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:30:07.171158,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:30:07.171158,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:30:07.171158,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:30:07.171158,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:30:07.171158,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:35:07.306478,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:35:07.306478,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:35:07.306478,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:35:07.306478,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:35:07.306478,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:35:07.306478,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:35:07.306478,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:35:07.306478,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:35:07.306478,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:35:07.306478,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:40:06.880888,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:40:06.880888,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:40:06.880888,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:40:06.880888,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:40:06.880888,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:40:06.880888,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:40:06.880888,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:40:06.880888,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:40:06.880888,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:40:06.880888,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:45:06.938385,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:45:06.938385,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:45:06.938385,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:45:06.938385,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:45:06.938385,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:45:06.938385,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:45:06.938385,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:45:06.938385,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:45:06.938385,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:45:06.938385,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:50:07.500476,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:50:07.500476,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:50:07.500476,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:50:07.500476,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:50:07.500476,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:50:07.500476,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:50:07.500476,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:50:07.500476,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:50:07.500476,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:50:07.500476,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:55:06.635644,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:55:06.635644,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:55:06.635644,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:55:06.635644,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T19:55:06.635644,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:55:06.635644,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:55:06.635644,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:55:06.635644,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T19:55:06.635644,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T19:55:06.635644,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:00:07.106204,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:00:07.106204,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:00:07.106204,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:00:07.106204,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T20:00:07.106204,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:00:07.106204,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:00:07.106204,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:00:07.106204,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:00:07.106204,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T20:00:07.106204,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:05:07.305755,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:05:07.305755,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:05:07.305755,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:05:07.305755,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T20:05:07.305755,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:05:07.305755,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:05:07.305755,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:05:07.305755,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:05:07.305755,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T20:05:07.305755,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:10:06.980410,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:10:06.980410,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:10:06.980410,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:10:06.980410,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T20:10:06.980410,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:10:06.980410,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:10:06.980410,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:10:06.980410,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:10:06.980410,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T20:10:06.980410,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:15:07.330376,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:15:07.330376,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:15:07.330376,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:15:07.330376,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-06-02T20:15:07.330376,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:15:07.330376,Canara Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:15:07.330376,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:15:07.330376,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:15:07.330376,State Bank of India,UP,UP,UP,UP,UP,UP
2026-06-02T20:15:07.330376,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:20:06.994449,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:20:06.994449,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:20:06.994449,Axis Bank,UP,UP,UP,UP,UP,UP
2026-06-02T20:20:06.994449,Bank Of Baroda,UP,UP,UP,UP,UP,UP
